id_servicios,id_cuenta,codigo,descripcion_servicio
"63124","23244",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"63125","23244",S19,MANT. PARQUES Y ZONAS VERDES
"63126","23244",S20,LIMPIEZA DE VIAS
"63127","23244",S11,BASURA RESIDENCIAL R3
"63685","23447",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"63686","23448",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64050","23601",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64051","23601",S19,MANT. PARQUES Y ZONAS VERDES
"64052","23601",S20,LIMPIEZA DE VIAS
"64053","23601",S11,BASURA RESIDENCIAL R3
"64064","23608",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64065","23608",S11,BASURA RESIDENCIAL R3
"64066","23608",S19,MANT. PARQUES Y ZONAS VERDES
"64067","23608",S20,LIMPIEZA DE VIAS
"64068","23609",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64069","23609",S11,BASURA RESIDENCIAL R3
"64070","23609",S19,MANT. PARQUES Y ZONAS VERDES
"64071","23609",S20,LIMPIEZA DE VIAS
"64072","23610",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64073","23610",S11,BASURA RESIDENCIAL R3
"64074","23610",S19,MANT. PARQUES Y ZONAS VERDES
"64075","23610",S20,LIMPIEZA DE VIAS
"64076","23611",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64077","23611",S11,BASURA RESIDENCIAL R3
"64078","23611",S19,MANT. PARQUES Y ZONAS VERDES
"64079","23611",S20,LIMPIEZA DE VIAS
"64080","23612",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64081","23612",S11,BASURA RESIDENCIAL R3
"64082","23612",S19,MANT. PARQUES Y ZONAS VERDES
"64083","23612",S20,LIMPIEZA DE VIAS
"64250","23700",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64251","23700",S11,BASURA RESIDENCIAL R3
"64252","23700",S19,MANT. PARQUES Y ZONAS VERDES
"64253","23700",S20,LIMPIEZA DE VIAS
"64897","24084",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64898","24085",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64929","24096",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64934","24102",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"64935","24102",S11,BASURA RESIDENCIAL R3
"64936","24102",S19,MANT. PARQUES Y ZONAS VERDES
"64937","24102",S20,LIMPIEZA DE VIAS
"65104","24181",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"65105","24181",S11,BASURA RESIDENCIAL R3
"65106","24181",S19,MANT. PARQUES Y ZONAS VERDES
"65107","24181",S20,LIMPIEZA DE VIAS
"65775","24491",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"65776","24491",S11,BASURA RESIDENCIAL R3
"65777","24491",S19,MANT. PARQUES Y ZONAS VERDES
"65778","24491",S20,LIMPIEZA DE VIAS
"66203","24686",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66204","24687",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66272","24718",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66273","24718",S11,BASURA RESIDENCIAL R3
"66274","24718",S19,MANT. PARQUES Y ZONAS VERDES
"66275","24718",S20,LIMPIEZA DE VIAS
"66460","24821",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66461","24822",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66462","24822",S11,BASURA RESIDENCIAL R3
"66463","24822",S19,MANT. PARQUES Y ZONAS VERDES
"66464","24822",S20,LIMPIEZA DE VIAS
"66478","24842",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66556","24864",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66631","24927",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"66632","24927",S11,BASURA RESIDENCIAL R3
"66633","24927",S19,MANT. PARQUES Y ZONAS VERDES
"66634","24927",S20,LIMPIEZA DE VIAS
"66734","24995",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"67258","25259",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"67259","25259",S11,BASURA RESIDENCIAL R3
"67260","25259",S19,MANT. PARQUES Y ZONAS VERDES
"67261","25259",S20,LIMPIEZA DE VIAS
"67279","25267",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"67436","25352",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"68396","25842",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"68397","25843",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"68575","25931",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"68576","25931",S11,BASURA RESIDENCIAL R3
"68577","25931",S19,MANT. PARQUES Y ZONAS VERDES
"68578","25931",S20,LIMPIEZA DE VIAS
"68580","25933",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"68798","26016",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"69036","26142",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"69398","26323",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"69467","26374",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"69563","26436",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"69564","26436",S11,BASURA RESIDENCIAL R3
"69565","26436",S19,MANT. PARQUES Y ZONAS VERDES
"69566","26436",S20,LIMPIEZA DE VIAS
"70147","26639",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"70148","26640",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"70201","26691",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"70890","27020",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"71074","27129",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"71075","27129",S11,BASURA RESIDENCIAL R3
"71076","27129",S19,MANT. PARQUES Y ZONAS VERDES
"71077","27129",S20,LIMPIEZA DE VIAS
"73872","28500",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"73897","28525",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"73898","28526",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"73947","28570",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"73948","28571",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"74013","28636",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"74953","29422",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"74954","29422",S11,BASURA RESIDENCIAL R3
"74955","29422",S19,MANT. PARQUES Y ZONAS VERDES
"74956","29422",S20,LIMPIEZA DE VIAS
"74971","29431",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"74972","29431",S11,BASURA RESIDENCIAL R3
"74973","29431",S19,MANT. PARQUES Y ZONAS VERDES
"74974","29431",S20,LIMPIEZA DE VIAS
"74995","29443",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"74996","29444",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"74997","29444",S11,BASURA RESIDENCIAL R3
"74998","29444",S19,MANT. PARQUES Y ZONAS VERDES
"74999","29444",S20,LIMPIEZA DE VIAS
"75005","29451",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75097","29513",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75149","29560",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75170","29582",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75285","29673",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75416","29771",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75820","29989",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"75821","29989",S11,BASURA RESIDENCIAL R3
"75822","29989",S19,MANT. PARQUES Y ZONAS VERDES
"75823","29989",S20,LIMPIEZA DE VIAS
"76253","30363",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76254","30364",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76255","30365",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76257","30367",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76258","30367",S11,BASURA RESIDENCIAL R3
"76259","30367",S19,MANT. PARQUES Y ZONAS VERDES
"76260","30367",S20,LIMPIEZA DE VIAS
"76261","30368",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76331","30424",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76344","30440",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76345","30441",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76346","30442",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76347","30443",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76348","30444",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76349","30444",S11,BASURA RESIDENCIAL R3
"76350","30444",S19,MANT. PARQUES Y ZONAS VERDES
"76351","30444",S20,LIMPIEZA DE VIAS
"76387","30474",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76388","30475",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76402","30489",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76403","30489",S19,MANT. PARQUES Y ZONAS VERDES
"76404","30489",S20,LIMPIEZA DE VIAS
"76405","30489",S11,BASURA RESIDENCIAL R3
"76406","30490",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76407","30491",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76458","30531",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76632","30673",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76633","30674",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76634","30675",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76726","30745",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"76866","30869",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"77035","31065",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"77056","31086",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"77057","31087",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"77094","31121",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"77983","31610",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78130","31731",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78131","31732",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78172","31775",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78214","31817",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78254","31851",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78457","32040",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78458","32041",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78597","32185",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78598","32186",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78599","32187",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78600","32188",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78601","32189",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78602","32190",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
"78603","32191",IBI,IMPUESTO SOBRE LA PROPIEDAD DE BIENES INMUEBLES
